title,genre
"Pokémon Ranger and the Temple of the Sea","Adventure"
"Pokémon Ranger and the Temple of the Sea","Animation"
"Pokémon Ranger and the Temple of the Sea","Family"
"Pokémon Ranger and the Temple of the Sea","Fantasy"
"Pokémon Ranger and the Temple of the Sea","Science Fiction"
"The Host","Drama"
"The Host","Horror"
"The Host","Science Fiction"
"Miami Vice","Action"
"Miami Vice","Crime"
"Miami Vice","Thriller"
"Dragon Tiger Gate","Action"
"Dragon Tiger Gate","Thriller"
"Barnyard","Animation"
"Barnyard","Comedy"
"Barnyard","Family"
"Talladega Nights: The Ballad of Ricky Bobby","Comedy"
"Naruto the Movie: Guardians of the Crescent Moon Kingdom","Action"
"Naruto the Movie: Guardians of the Crescent Moon Kingdom","Adventure"
"Naruto the Movie: Guardians of the Crescent Moon Kingdom","Animation"
"Step Up","Crime"
"Step Up","Drama"
"Step Up","Music"
"Step Up","Romance"
"Dementia: An Experiment in Terror","Horror"
"Dementia: An Experiment in Terror","Thriller"
"Brother Bear 2","Adventure"
"Brother Bear 2","Animation"
"Brother Bear 2","Family"
"Snakes on a Plane","Action"
"Snakes on a Plane","Adventure"
"Snakes on a Plane","Crime"
"Snakes on a Plane","Thriller"
"The Illusionist","Drama"
"The Illusionist","Fantasy"
"The Illusionist","Romance"
"The Illusionist","Thriller"
"Accepted","Comedy"
"Little Man","Comedy"
"Little Man","Crime"
"Crank","Action"
"Crank","Crime"
"Crank","Thriller"
"Idiocracy","Adventure"
"Idiocracy","Comedy"
"Idiocracy","Science Fiction"
"DOA: Dead or Alive","Action"
"DOA: Dead or Alive","Adventure"
"DOA: Dead or Alive","Thriller"
"Perfume: The Story of a Murderer","Crime"
"Perfume: The Story of a Murderer","Drama"
"Perfume: The Story of a Murderer","Fantasy"
"Barbie in The 12 Dancing Princesses","Animation"
"Barbie in The 12 Dancing Princesses","Family"
"Children of Men","Action"
"Children of Men","Drama"
"Children of Men","Science Fiction"
"Children of Men","Thriller"
"Open Season","Adventure"
"Open Season","Animation"
"Open Season","Comedy"
"Open Season","Family"
"The Guardian","Action"
"The Guardian","Adventure"
"The Guardian","Drama"
"Robin-B-Hood","Action"
"Robin-B-Hood","Comedy"
"Robin-B-Hood","Drama"
"Facing the Giants","Drama"
"Paprika","Animation"
"Paprika","Mystery"
"Paprika","Science Fiction"
"Paprika","Thriller"
"The Departed","Crime"
"The Departed","Drama"
"The Departed","Thriller"
"The Texas Chainsaw Massacre: The Beginning","Horror"
"Pan's Labyrinth","Drama"
"Pan's Labyrinth","Fantasy"
"Pan's Labyrinth","War"
"Jade Warrior","Action"
"Jade Warrior","Fantasy"
"Clones at Greaser's Palace","Comedy"
"The Prestige","Drama"
"The Prestige","Mystery"
"The Prestige","Science Fiction"
"Flushed Away","Adventure"
"Flushed Away","Animation"
"Flushed Away","Comedy"
"Flushed Away","Family"
"Saw III","Crime"
"Saw III","Horror"
"Saw III","Thriller"
"Babel","Drama"
"Lady Chatterley","Drama"
"Lady Chatterley","Romance"
"The Santa Clause 3: The Escape Clause","Adventure"
"The Santa Clause 3: The Escape Clause","Comedy"
"The Santa Clause 3: The Escape Clause","Family"
"The Fox and the Hound 2","Adventure"
"The Fox and the Hound 2","Animation"
"The Fox and the Hound 2","Comedy"
"The Fox and the Hound 2","Family"
"Casino Royale","Action"
"Casino Royale","Adventure"
"Casino Royale","Thriller"
"Crusade in Jeans","Adventure"
"Crusade in Jeans","Fantasy"
"Crusade in Jeans","History"
"Happy Feet","Animation"
"Happy Feet","Comedy"
"Happy Feet","Family"
"Fast Food Nation","Comedy"
"Fast Food Nation","Drama"
"Deck the Halls","Comedy"
"Deck the Halls","Family"
"Déjà Vu","Action"
"Déjà Vu","Science Fiction"
"Déjà Vu","Thriller"
"Van Wilder 2: The Rise of Taj","Comedy"
"Apocalypto","Action"
"Apocalypto","Drama"
"Apocalypto","History"
"Blood Diamond","Action"
"Blood Diamond","Drama"
"Blood Diamond","Thriller"
"Arthur and the Invisibles","Adventure"
"Arthur and the Invisibles","Animation"
"Arthur and the Invisibles","Family"
"Arthur and the Invisibles","Fantasy"
"The Pursuit of Happyness","Drama"
"Eragon","Action"
"Eragon","Adventure"
"Eragon","Family"
"Eragon","Fantasy"
"Rocky Balboa","Drama"
"Night at the Museum","Action"
"Night at the Museum","Adventure"
"Night at the Museum","Comedy"
"Night at the Museum","Family"
"Night at the Museum","Fantasy"
"American Pie Presents: The Naked Mile","Comedy"
"All About 'Abigail's Party'","Documentary"
"All About 'Abigail's Party'","TV Movie"
"Freedom Writers","Crime"
"Freedom Writers","Drama"
"Ghost Rider","Action"
"Ghost Rider","Fantasy"
"Ghost Rider","Thriller"
"Plate o' Shrimp: Punk Rock, Sci-Fi and the Making of Repo Man","Documentary"
"Cinderella III: A Twist in Time","Animation"
"Cinderella III: A Twist in Time","Family"
"Cinderella III: A Twist in Time","Fantasy"
"Cinderella III: A Twist in Time","Romance"
"Meatball Machine: Reject of Death","Action"
"Meatball Machine: Reject of Death","Horror"
"Meatball Machine: Reject of Death","Science Fiction"
"Norbit","Comedy"
"Hot Fuzz","Action"
"Hot Fuzz","Comedy"
"Hot Fuzz","Crime"
"Bridge to Terabithia","Adventure"
"Bridge to Terabithia","Drama"
"Bridge to Terabithia","Family"
"Zodiac","Crime"
"Zodiac","Drama"
"Zodiac","Mystery"
"Zodiac","Thriller"
"Wild Hogs","Action"
"Wild Hogs","Adventure"
"Wild Hogs","Comedy"
"5 Centimeters per Second","Animation"
"5 Centimeters per Second","Drama"
"5 Centimeters per Second","Family"
"5 Centimeters per Second","Romance"
"The Dukes of Hazzard: The Beginning","Action"
"The Dukes of Hazzard: The Beginning","Adventure"
"The Dukes of Hazzard: The Beginning","Comedy"
"The Dukes of Hazzard: The Beginning","TV Movie"
"300","Action"
"300","Adventure"
"300","War"
"The Ultimate Gift","Drama"
"The Ultimate Gift","Family"
"The Ultimate Gift","Romance"
"Dead Silence","Horror"
"Superbad","Comedy"
"Shooter","Action"
"Shooter","Crime"
"Shooter","Drama"
"Shooter","Mystery"
"Shooter","Thriller"
"The Hills Have Eyes 2","Horror"
"The Hills Have Eyes 2","Thriller"
"Mr. Bean's Holiday","Comedy"
"Mr. Bean's Holiday","Family"
"Meet the Robinsons","Animation"
"Meet the Robinsons","Comedy"
"Meet the Robinsons","Family"
"TMNT","Adventure"
"TMNT","Animation"
"TMNT","Comedy"
"TMNT","Family"
"The Duchess of Langeais","Drama"
"The Duchess of Langeais","Romance"
"Planet Terror","Action"
"Planet Terror","Horror"
"Planet Terror","Thriller"
"Grindhouse","Action"
"Grindhouse","Horror"
"Grindhouse","Thriller"
"Detective Conan: Jolly Roger in the Deep Azure","Adventure"
"Detective Conan: Jolly Roger in the Deep Azure","Animation"
"Next","Action"
"Next","Science Fiction"
"Next","Thriller"
"28 Weeks Later","Horror"
"28 Weeks Later","Science Fiction"
"28 Weeks Later","Thriller"
"The Poughkeepsie Tapes","Crime"
"The Poughkeepsie Tapes","Horror"
"The Poughkeepsie Tapes","Mystery"
"The Poughkeepsie Tapes","Thriller"
"Spider-Man 3","Action"
"Spider-Man 3","Adventure"
"Spider-Man 3","Fantasy"
"The Killing Floor","Crime"
"The Killing Floor","Horror"
"The Killing Floor","Thriller"
"Stomp the Yard","Drama"
"Stomp the Yard","Music"
"Shrek the Third","Adventure"
"Shrek the Third","Animation"
"Shrek the Third","Comedy"
"Shrek the Third","Family"
"Shrek the Third","Fantasy"
"Sicko","Comedy"
"Sicko","Documentary"
"Sicko","Drama"
"Pirates of the Caribbean: At World's End","Action"
"Pirates of the Caribbean: At World's End","Adventure"
"Pirates of the Caribbean: At World's End","Fantasy"
"The Orphanage","Drama"
"The Orphanage","Horror"
"The Orphanage","Thriller"
"Death Proof","Action"
"Death Proof","Thriller"
"Ocean's Thirteen","Crime"
"Ocean's Thirteen","Thriller"
"Hwang Jin Yi","Drama"
"Hwang Jin Yi","History"
"Hwang Jin Yi","Romance"
"Hostel: Part II","Horror"
"Surf's Up","Animation"
"Surf's Up","Comedy"
"Surf's Up","Family"
"Evan Almighty","Comedy"
"Evan Almighty","Family"
"Evan Almighty","Fantasy"
"The Man from Earth","Drama"
"The Man from Earth","Science Fiction"
"No Country for Old Men","Crime"
"No Country for Old Men","Drama"
"No Country for Old Men","Thriller"
"Fantastic Four: Rise of the Silver Surfer","Action"
"Fantastic Four: Rise of the Silver Surfer","Adventure"
"Fantastic Four: Rise of the Silver Surfer","Fantasy"
"Fantastic Four: Rise of the Silver Surfer","Thriller"
"Live Free or Die Hard","Action"
"Live Free or Die Hard","Thriller"
"1408","Horror"
"1408","Mystery"
"1408","Thriller"
"Ratatouille","Animation"
"Ratatouille","Comedy"
"Ratatouille","Family"
"Ratatouille","Fantasy"
"NBA: Soul of the game","Reality"
"Harry Potter and the Order of the Phoenix","Adventure"
"Harry Potter and the Order of the Phoenix","Fantasy"
"I Now Pronounce You Chuck & Larry","Comedy"
"I Now Pronounce You Chuck & Larry","Romance"
"Sick Nurses","Crime"
"Sick Nurses","Horror"
"Sick Nurses","Thriller"
"The Simpsons Movie","Animation"
"The Simpsons Movie","Comedy"
"The Simpsons Movie","Family"
"Shoot 'Em Up","Action"
"Shoot 'Em Up","Comedy"
"Shoot 'Em Up","Crime"
"Shoot 'Em Up","Thriller"
"The Bourne Ultimatum","Action"
"The Bourne Ultimatum","Drama"
"The Bourne Ultimatum","Mystery"
"The Bourne Ultimatum","Thriller"
"Naruto Shippuden the Movie","Action"
"Naruto Shippuden the Movie","Animation"
"Naruto Shippuden the Movie","Fantasy"
"Rush Hour 3","Action"
"Rush Hour 3","Comedy"
"Rush Hour 3","Crime"
"Ben 10: Secret of the Omnitrix","Animation"
"Ben 10: Secret of the Omnitrix","Family"
"Ben 10: Secret of the Omnitrix","Science Fiction"
"War","Action"
"War","Thriller"
"Wrong Turn 2: Dead End","Horror"
"Wrong Turn 2: Dead End","Thriller"
"Evangelion: 1.0 You Are (Not) Alone","Action"
"Evangelion: 1.0 You Are (Not) Alone","Animation"
"Evangelion: 1.0 You Are (Not) Alone","Drama"
"Evangelion: 1.0 You Are (Not) Alone","Science Fiction"
"3:10 to Yuma","Western"
"Atonement","Drama"
"Atonement","Romance"
"Into the Wild","Adventure"
"Into the Wild","Drama"
"Paranormal Activity","Horror"
"Paranormal Activity","Mystery"
"Barbie as the Island Princess","Animation"
"Barbie as the Island Princess","Family"
"After Sex","Comedy"
"After Sex","Drama"
"After Sex","Romance"
"The Game Plan","Comedy"
"The Game Plan","Family"
"Sense and Sensibility Jonathan Lee","Music"
"30 Days of Night","Horror"
"30 Days of Night","Thriller"
"Saw IV","Crime"
"Saw IV","Horror"
"Saw IV","Thriller"
"Bee Movie","Adventure"
"Bee Movie","Animation"
"Bee Movie","Comedy"
"Bee Movie","Family"
"The Legend of the Nahuala","Animation"
"The Legend of the Nahuala","Family"
"The Legend of the Nahuala","Fantasy"
"The Legend of the Nahuala","Horror"
"Masked Mobsters","Crime"
"Masked Mobsters","Thriller"
"American Gangster","Crime"
"American Gangster","Drama"
"Camilla Läckberg: The Ice Princess","Crime"
"Camilla Läckberg: The Ice Princess","Thriller"
"Big Stan","Comedy"
"Big Stan","Crime"
"Jimmy Carr: Comedian","Comedy"
"Enchanted","Comedy"
"Enchanted","Family"
"Enchanted","Fantasy"
"Enchanted","Romance"
"The Mist","Horror"
"The Mist","Science Fiction"
"The Mist","Thriller"
"Hitman","Action"
"Hitman","Drama"
"Hitman","Thriller"
"[REC]","Horror"
"[REC]","Mystery"
"Shrek the Halls","Adventure"
"Shrek the Halls","Animation"
"Shrek the Halls","Comedy"
"Shrek the Halls","Family"
"Shrek the Halls","Fantasy"
"In the Name of the King: A Dungeon Siege Tale","Action"
"In the Name of the King: A Dungeon Siege Tale","Adventure"
"In the Name of the King: A Dungeon Siege Tale","Drama"
"In the Name of the King: A Dungeon Siege Tale","Fantasy"
"The Golden Compass","Adventure"
"The Golden Compass","Fantasy"
"Trick 'r Treat","Comedy"
"Trick 'r Treat","Horror"
"I Am Legend","Drama"
"I Am Legend","Science Fiction"
"I Am Legend","Thriller"
"Alvin and the Chipmunks","Animation"
"Alvin and the Chipmunks","Comedy"
"Alvin and the Chipmunks","Family"
"Alvin and the Chipmunks","Fantasy"
"National Treasure: Book of Secrets","Action"
"National Treasure: Book of Secrets","Adventure"
"National Treasure: Book of Secrets","Mystery"
"National Treasure: Book of Secrets","Thriller"
"Virgin Territory","Action"
"Virgin Territory","Adventure"
"Virgin Territory","Comedy"
"Virgin Territory","Romance"
"Sweeney Todd: The Demon Barber of Fleet Street","Drama"
"Sweeney Todd: The Demon Barber of Fleet Street","Horror"
"Aliens vs Predator: Requiem","Action"
"Aliens vs Predator: Requiem","Fantasy"
"Aliens vs Predator: Requiem","Horror"
"Aliens vs Predator: Requiem","Science Fiction"
"Aliens vs Predator: Requiem","Thriller"
"American Pie Presents: Beta House","Comedy"
"There Will Be Blood","Drama"
"Hillary: The Movie","Documentary"
"27 Dresses","Comedy"
"27 Dresses","Romance"
"Cloverfield","Action"
"Cloverfield","Science Fiction"
"Cloverfield","Thriller"
"Rambo","Action"
"Rambo","Thriller"
"Rambo","War"
"Meet the Spartans","Comedy"
"CJ7","Comedy"
"CJ7","Drama"
"CJ7","Family"
"CJ7","Fantasy"
"CJ7","Science Fiction"
"Drillbit Taylor","Comedy"
"Fool's Gold","Adventure"
"Fool's Gold","Comedy"
"Fool's Gold","Romance"
"Ben 10: Race Against Time","Action"
"Ben 10: Race Against Time","Family"
"Ben 10: Race Against Time","Science Fiction"
"Jumper","Action"
"Jumper","Adventure"
"Jumper","Science Fiction"
"The Spiderwick Chronicles","Adventure"
"The Spiderwick Chronicles","Family"
"The Spiderwick Chronicles","Fantasy"
"Step Up 2: The Streets","Drama"
"Step Up 2: The Streets","Music"
"Step Up 2: The Streets","Romance"
"Taken","Action"
"Taken","Thriller"
"Justice League: The New Frontier","Action"
"Justice League: The New Frontier","Adventure"
"Justice League: The New Frontier","Animation"
"Justice League: The New Frontier","Family"
"Justice League: The New Frontier","Science Fiction"
"The Bank Job","Crime"
"The Bank Job","Drama"
"The Bank Job","Thriller"
"The Other Boleyn Girl","Drama"
"The Other Boleyn Girl","History"
"The Other Boleyn Girl","Romance"
"Horton Hears a Who!","Adventure"
"Horton Hears a Who!","Animation"
"Horton Hears a Who!","Comedy"
"Horton Hears a Who!","Family"
"Horton Hears a Who!","Fantasy"
"Never Back Down","Action"
"Never Back Down","Drama"
"10,000 BC","Action"
"10,000 BC","Adventure"
"10,000 BC","Drama"
"10,000 BC","Fantasy"
"Funny Games","Drama"
"Funny Games","Horror"
"Funny Games","Thriller"
"Doomsday","Action"
"Doomsday","Science Fiction"
"Doomsday","Thriller"
"21","Crime"
"21","Drama"
"Superhero Movie","Action"
"Superhero Movie","Comedy"
"Superhero Movie","Science Fiction"
"Marat Sade at the Vilardebó","Documentary"
"The Ruins","Horror"
"The Forbidden Kingdom","Action"
"The Forbidden Kingdom","Adventure"
"The Forbidden Kingdom","Fantasy"
"Outlander","Action"
"Outlander","Science Fiction"
"Harold & Kumar Escape from Guantanamo Bay","Adventure"
"Harold & Kumar Escape from Guantanamo Bay","Comedy"
"Iron Man","Action"
"Iron Man","Adventure"
"Iron Man","Science Fiction"
"A Tale of Legendary Libido","Comedy"
"A Tale of Legendary Libido","Drama"
"A Tale of Legendary Libido","Fantasy"
"Kuruvi","Action"
"Kuruvi","Comedy"
"Kuruvi","Drama"
"Kuruvi","Romance"
"The Boy in the Striped Pyjamas","Drama"
"The Boy in the Striped Pyjamas","History"
"The Boy in the Striped Pyjamas","War"
"The Babysitters","Drama"
"Sex and the City","Comedy"
"Sex and the City","Drama"
"Sex and the City","Romance"
"The Chronicles of Narnia: Prince Caspian","Adventure"
"The Chronicles of Narnia: Prince Caspian","Family"
"The Chronicles of Narnia: Prince Caspian","Fantasy"
"Indiana Jones and the Kingdom of the Crystal Skull","Action"
"Indiana Jones and the Kingdom of the Crystal Skull","Adventure"
"The Strangers","Horror"
"The Strangers","Mystery"
"The Strangers","Thriller"
"I Can't Think Straight","Drama"
"I Can't Think Straight","Romance"
"Kung Fu Panda","Action"
"Kung Fu Panda","Adventure"
"Kung Fu Panda","Animation"
"Kung Fu Panda","Comedy"
"Kung Fu Panda","Family"
"You Don't Mess with the Zohan","Action"
"You Don't Mess with the Zohan","Comedy"
"Oppai Chanbara: Striptease Samurai Squad","Action"
"Oppai Chanbara: Striptease Samurai Squad","Comedy"
"Oppai Chanbara: Striptease Samurai Squad","Fantasy"
"The Happening","Science Fiction"
"The Happening","Thriller"
"The Incredible Hulk","Action"
"The Incredible Hulk","Adventure"
"The Incredible Hulk","Science Fiction"
"Wanted","Action"
"Wanted","Crime"
"Wanted","Thriller"
"Get Smart","Action"
"Get Smart","Comedy"
"Get Smart","Thriller"
"WALL·E","Animation"
"WALL·E","Family"
"WALL·E","Science Fiction"
"The Mummy: Tomb of the Dragon Emperor","Action"
"The Mummy: Tomb of the Dragon Emperor","Adventure"
"The Mummy: Tomb of the Dragon Emperor","Fantasy"
"Hancock","Action"
"Hancock","Fantasy"
"Mamma Mia!","Comedy"
"Mamma Mia!","Romance"
"10 Minute Solution: Prenatal Pilates","Reality"
"Batman: Gotham Knight","Action"
"Batman: Gotham Knight","Animation"
"Batman: Gotham Knight","Crime"
"Batman: Gotham Knight","Science Fiction"
"Batman: Gotham Knight","Thriller"
"The Shaft","Horror"
"Hellboy II: The Golden Army","Action"
"Hellboy II: The Golden Army","Adventure"
"Hellboy II: The Golden Army","Fantasy"
"The Dark Knight","Action"
"The Dark Knight","Crime"
"The Dark Knight","Drama"
"The Dark Knight","Thriller"
"Ponyo","Animation"
"Ponyo","Family"
"Ponyo","Fantasy"
"The Scorpion King 2: Rise of a Warrior","Action"
"The Scorpion King 2: Rise of a Warrior","Adventure"
"The Scorpion King 2: Rise of a Warrior","Fantasy"
"The Scorpion King 2: Rise of a Warrior","Science Fiction"
"Starship Troopers 3: Marauder","Action"
"Starship Troopers 3: Marauder","Adventure"
"Starship Troopers 3: Marauder","Science Fiction"
"Anaconda 3: Offspring","Action"
"Anaconda 3: Offspring","Adventure"
"Anaconda 3: Offspring","Fantasy"
"Anaconda 3: Offspring","Horror"
"Anaconda 3: Offspring","TV Movie"
"Naruto Shippuden the Movie: Bonds","Action"
"Naruto Shippuden the Movie: Bonds","Animation"
"Naruto Shippuden the Movie: Bonds","Fantasy"
"Star Wars: The Clone Wars","Action"
"Star Wars: The Clone Wars","Adventure"
"Star Wars: The Clone Wars","Animation"
"Star Wars: The Clone Wars","Science Fiction"
"Pineapple Express","Action"
"Pineapple Express","Comedy"
"Pineapple Express","Crime"
"The Midnight Meat Train","Fantasy"
"The Midnight Meat Train","Horror"
"The Midnight Meat Train","Mystery"
"Tropic Thunder","Action"
"Tropic Thunder","Adventure"
"Tropic Thunder","Comedy"
"Tropic Thunder","War"
"Wild Child","Comedy"
"Wild Child","Drama"
"Wild Child","Romance"
"Mirrors","Horror"
"Mirrors","Mystery"
"Vicky Cristina Barcelona","Drama"
"Vicky Cristina Barcelona","Romance"
